"file","survey_area","state","issue_date","caption"
"NY-2012-02-16-07.tif","Wyoming County","NY","April 1974","Typical pattern of soils in association 16 (Soil Survey of Wyoming County, New York; April 1974)."
"NY-2012-02-16-08.tif","Wyoming County","NY","April 1974","Typical pattern of soils in association 18 (Soil Survey of Wyoming County, New York; April 1974)."
"OH-2010-09-29-01.tif","Allen County","OH","2005","Typical pattern of soils and parent material in the Blount-Glynwood-Pewamo general soil map unit (Soil Survey of Allen County, Ohio; 2005)."
"OH-2010-09-29-02.tif","Ashtabula County","OH","2007","Representative pattern of soils and parent materials in the Conneaut-Painesville-Elnora association (Soil Survey of Ashtabula County, Ohio; 2007)."
"OH-2010-09-29-03.tif","Ashtabula County","OH","2007","Representative pattern of soils and parent materials in the Canadice-Caneadea-Fitchville association (Soil Survey of Ashtabula County, Ohio; 2007)."
"OH-2010-09-29-04.tif","Ashtabula County","OH","2007","Representative pattern of soils and parent materials in the Darien-Platea-Mill association (Soil Survey of Ashtabula County, Ohio; 2007)."
"OH-2010-09-29-05.tif","Ashtabula County","OH","2007","Representative pattern of soils and parent materials in the Mill association (Soil Survey of Ashtabula County, Ohio; 2007)."
"OH-2010-09-29-06.tif","Ashtabula County","OH","2007","Representative pattern of soils and parent materials in the Venango-Mill-Cambridge association (Soil Survey of Ashtabula County, Ohio; 2007)."
"OH-2010-09-29-08.tif","Clinton County","OH","2005","Typical pattern of soils and parent material in the Celina-Miamian-Crosby general soil map unit (Soil Survey of Clinton County, Ohio; 2005)."
"OH-2010-09-29-09.tif","Clinton County","OH","2005","Typical pattern of soils and parent material in the Westboro-Clermont-Jonesboro general soil map unit (Soil Survey of Clinton County, Ohio; 2005)."
"OH-2010-09-29-10.tif","Columbiana County","OH","","Representative pattern of soils and parent materials in the Canfield-Ravenna soils association (Soil Survey of Columbiana County, Ohio)."
"OH-2010-09-29-11.tif","Columbiana County","OH","","Representative pattern of soils and parent materials in the Teegarden-Kensington soils association (Soil Survey of Columbiana County, Ohio)."
"OH-2010-09-29-12.tif","Coshocton County","OH","2001","Typical pattern of soils and parent material in the Bethesda-Coshocton-Westmoreland association (Soil Survey of Coshocton County, Ohio; 2001)."
"OH-2010-09-29-13.tif","Coshocton County","OH","2001","Typical pattern of soils and parent material in the Coshocton-Westmoreland-Rigley association (Soil Survey of Coshocton County, Ohio; 2001)."
"OH-2010-09-29-14.tif","Coshocton County","OH","2001","Typical pattern of soils and parent material in the Coshocton-Brownsville-Westmoreland association (Soil Survey of Coshocton County, Ohio; 2001)."
"OH-2010-09-29-15.tif","Erie County","OH","2006","Typical pattern of soils and parent material in the Toledo-Fulton association (Soil Survey of Erie County, Ohio; 2006)."
"OH-2010-09-29-16.tif","Erie County","OH","2006","Typical pattern of soils and parent material in the Pewamo-Bennington association (Soil Survey of Erie County, Ohio; 2006)."
"OH-2010-09-29-18.tif","Fairfield County","OH","2005","Typical pattern of soils and parent material in the Bennington-Cardington-Pewamo association (Soil Survey of Fairfield County, Ohio; 2005)."
"OH-2010-09-29-19.tif","Fairfield County","OH","2005","Typical pattern of soils and parent material in the Miamian-Kokomo-Celina association (Soil Survey of Fairfield County, Ohio; 2005)."
"OH-2010-09-29-20.tif","Fairfield County","OH","2005","Typical pattern of soils and parent material in the Shelocta-Berks-Gilpin association (Soil Survey of Fairfield County, Ohio; 2005)."
"OH-2010-09-29-21.tif","Hancock County","OH","2006","Typical pattern of soils and parent material in the Blount-Glynwood-Pewamo association (Soil Survey of Hancock County, Ohio; 2006)."
"OH-2010-09-29-22.tif","Ross County","OH","2003","Typical pattern of soils and parent material in the Crosby-Kokomo-Miamian general soil map unit (Soil Survey of Ross County, Ohio; 2003)."
"OH-2010-09-29-23.tif","Ross County","OH","2003","Typical pattern of soils and parent material in the Cruze-Rossmoyne-Shelocta general soil map unit (Soil Survey of Ross County, Ohio; 2003)."
"OH-2010-09-29-24.tif","Vinton County","OH","2004","Typical pattern of soils and parent material in the Shelocta-Brownsville-Germano general soil map unit (Soil Survey of Vinton County, Ohio; 2004)."
"OH-2010-09-29-25.tif","Vinton County","OH","2004","Typical pattern of soils and parent material in the Omulga-Philo general soil map unit (Soil Survey of Vinton County, Ohio; 2004)."
"OH-2010-09-29-26.tif","Wood County","OH","2007","Typical pattern of soils and parent material in the Hoytville association (Soil Survey of Wood County, Ohio; 2007)."
"OH-2010-09-29-27.tif","Wood County","OH","2007","Typical pattern of soils and parent material in the Latty-Fulton association (Soil Survey of Wood County, Ohio; 2007)."
"OH-2010-09-29-28.tif","Wood County","OH","2007","Typical pattern of soils and parent material in the Millsdale-Castalia-Milton association (Soil Survey of Wood County, Ohio; 2007)."
"OH-2012-02-16-01.tif","Allen County","OH","August 1965","A schematic drawing showing the relationship of the soils of the Montgomery-Blount association to other soils of the county (Soil Survey of Allen County, Ohio; August 1965)."
"OH-2012-02-16-02.tif","Allen County","OH","August 1965","A schematic drawing that shows the relief of the Blount and Pewamo soils of association 3 (Soil Survey of Allen County, Ohio; August 1965)."
"OH-2012-02-16-03.tif","Allen County","OH","August 1965","A schematic drawing that shows the relief of the Morley and Blount soils and their relationship to each other (Soil Survey of Allen County, Ohio; August 1965)."
"OH-2012-02-16-04.tif","Allen County","OH","August 1965","A schematic drawing that shows the relief and relationship of the Hoytville and Nappanee soils (Soil Survey of Allen County, Ohio; August 1965)."
"OH-2012-02-16-05.tif","Allen County","OH","August 1965","A schematic drawing that shows the relationship of the soils formed in alluvium to drainage and to the soils of the uplands (Soil Survey of Allen County, Ohio; August 1965)."
"OH-2012-02-16-06.tif","Allen County","OH","August 1965","A schematic drawing that shows the relief and relationship of the Belmore, Haney, Digby, and Millgrove soils (Soil Survey of Allen County, Ohio; August 1965)."
"OH-2012-02-16-07.tif","Ashtabula County","OH","May 1973","Soil pattern in the Venango-Frenchtown-Cambridge soil association (Soil Survey of Ashtabula County, Ohio; May 1973)."
"OH-2012-02-16-08.tif","Ashtabula County","OH","May 1973","Soil pattern in the Platea-Sheffield soil association (Soil Survey of Ashtabula County, Ohio; May 1973)."
"OH-2012-02-16-09.tif","Ashtabula County","OH","May 1973","Soil pattern in the Sheffield-Platea soil association (Soil Survey of Ashtabula County, Ohio; May 1973)."
"OH-2012-02-16-10.tif","Ashtabula County","OH","May 1973","Soil pattern in the Platea-Pierpont soil association (Soil Survey of Ashtabula County, Ohio; May 1973)."
"OH-2012-02-16-11.tif","Ashtabula County","OH","May 1973","Soil pattern in the Elnora-Colonie-Kingsville soil association (Soil Survey of Ashtabula County, Ohio; May 1973)."
"OH-2012-02-16-12.tif","Ashtabula County","OH","May 1973","Soil pattern in the Conneaut-Swanton-Claverack soil association (Soil Survey of Ashtabula County, Ohio; May 1973)."
"OH-2012-02-16-13.tif","Belmont County","OH","July 1981","Typical pattern of soils in the Westmoreland-Dekalb-Lowell association (Soil Survey of Belmont County, Ohio; July 1981)."
"OH-2012-02-16-14.tif","Belmont County","OH","July 1981","Typical pattern of soils in the Westmoreland-Lowell association (Soil Survey of Belmont County, Ohio; July 1981)."
"OH-2012-02-16-15.tif","Belmont County","OH","July 1981","Typical pattern of soils in the Elkinsville-Nolin Variant-Brookside association (Soil Survey of Belmont County, Ohio; July 1981)."
"OH-2012-02-16-16.tif","Brown County","OH","July 1992","Typical pattern of soils in the Rossmoyne-Bonnell association (Soil Survey of Brown County, Ohio; July 1992)."
"OH-2012-02-16-17.tif","Columbiana County","OH","February 1968","A schematic drawing showing the relationship of soils on the Wisconsin glacial outwash plain (in the valley to the right) and on the Wisconsin till plain (Soil Survey of Columbiana County, Ohio; February 1968)."
"OH-2012-02-16-18.tif","Cuyahoga County","OH","December 1980","Mahoning-Ellsworth association (Soil Survey of Cuyahoga County, Ohio; December 1980)."
"OH-2012-02-16-19.tif","Cuyahoga County","OH","December 1980","Wadsworth-Rittman association (Soil Survey of Cuyahoga County, Ohio; December 1980)."
"OH-2012-02-16-20.tif","Cuyahoga County","OH","December 1980","Chagrin-Tioga-Euclid association (Soil Survey of Cuyahoga County, Ohio; December 1980)."
"OH-2012-02-16-21.tif","Darke County","OH","August 1987","Typical pattern of soils and parent material in the Crosby-Brookston association (Soil Survey of Darke County, Ohio; August 1987)."
"OH-2012-02-16-22.tif","Darke County","OH","August 1987","Typical pattern of soils and parent material in the Blount-Glynwood-Pewamo association (Soil Survey of Darke County, Ohio; August 1987)."
"OH-2012-02-16-23.tif","Darke County","OH","August 1987","Typical pattern of soils and parent material in the Eldean-Eel-Medway association (Soil Survey of Darke County, Ohio; August 1987)."
"OH-2012-02-16-24.tif","Defiance County","OH","July 1984","Typical pattern of soils in the Paulding-Roselms Association (Soil Survey of Defiance County, Ohio; July 1984)."
"OH-2012-02-16-25.tif","Defiance County","OH","July 1984","Typical pattern of soils in the Latty-Fulton Association (Soil Survey of Defiance County, Ohio; July 1984)."
"OH-2012-02-16-26.tif","Defiance County","OH","July 1984","Typical pattern of soils in the Hoytville-Nappanee Association (Soil Survey of Defiance County, Ohio; July 1984)."
"OH-2012-02-16-27.tif","Defiance County","OH","July 1984","Typical pattern of soils in the Blount-Glynwood-Pewamo Association (Soil Survey of Defiance County, Ohio; July 1984)."
"OH-2012-02-16-28.tif","Delaware County","OH","July 1969","Major soils in the Bennington-Pewamo-Cardington soil association and their underlying material (Soil Survey of Delaware County, Ohio; July 1969)."
"OH-2012-02-16-29.tif","Henry County","OH","November 1974","Relationship of soils to underlying, or parent, material in the southern part of the county (Soil Survey of Henry County, Ohio; November 1974)."
"OH-2012-02-16-30.tif","Henry County","OH","November 1974","Relationship of soils to underlying, or parent, material and relief in the northeastern part of the county (Soil Survey of Henry County, Ohio; November 1974)."
"OH-2012-02-16-31.tif","Henry County","OH","November 1974","Relationship of soils to relief and underlying material in the central part of the county (Soil Survey of Henry County, Ohio; November 1974)."
"OH-2012-02-16-32.tif","Huron County","OH","June 1994","Typical pattern of soils and parent material in the Bennington-Cardington-Condit association (Soil Survey of Huron County, Ohio; June 1994)."
"OH-2012-02-16-33.tif","Huron County","OH","June 1994","Typical pattern of soils and parent material in the Kibbie-Tuscola association (Soil Survey of Huron County, Ohio; June 1994)."
"OH-2012-02-16-34.tif","Monroe County","OH","March 1974","Relationships of soils in associations 1 and 6 to topography and underlying materials along the Ohio River (Soil Survey of Monroe County, Ohio; March 1974)."
"OH-2012-02-16-35.tif","Monroe County","OH","March 1974","Relationships of soils in associations 2 and 7 to topography and underlying materials (Soil Survey of Monroe County, Ohio; March 1974)."
"OH-2012-02-16-36.tif","Sandusky County","OH","July 1987","Typical pattern of soils and parent material in the Hoytville-Nappanee association (Soil Survey of Sandusky County, Ohio; July 1987)."
