file,survey_area,state,issue_date,caption,series
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-02.tif,Harrison County,MS,June 1975,"Distribution and pattern of major soils in Smithton-Plummer association (Soil Survey of Harrison County, Mississippi; June 1975).","Hyde, Plummer, Poarch, Smithton"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-03.tif,Harrison County,MS,June 1975,"Distribution and pattern of major soils in Atmore-Harleston-Plummer association (Soil Survey of Harrison County, Mississippi; June 1975).","Atmore, Harleston, Latonia, Plummer "
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-04.tif,Harrison County,MS,June 1975,"Distribution and pattern of major soils in Poarch-Atmore-Harleston association (Soil Survey of Harrison County, Mississippi; June 1975).","Atmore, Harleston, Poarch"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-05.tif,Harrison County,MS,June 1975,"Distribution and pattern of major soils in Saucier-Poarch-Atmore association (Soil Survey of Harrison County, Mississippi; June 1975).","Atmore, Poarch, Saucier"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-06.tif,Harrison County,MS,June 1975,"Distribution and pattern of major soils in Handsboro association (Soil Survey of Harrison County, Mississippi; June 1975).",Handsboro
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-07.tif,Harrison County,MS,June 1975,"Distribution and pattern of major soils in Handsboro-St. Lucie association (Soil Survey of Harrison County, Mississippi; June 1975).","Handsboro, St. Lucie"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-08.tif,Alcorn County,MS,September 1971,"Generalized geologic map of Alcorn County (Soil Survey of Alcorn County, Mississippi; September 1971).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-09.tif,De Soto County,MS,September 1959,"Soil associations in De Soto County (Soil Survey of De Soto County, Mississippi; September 1959).","Alligator, Bosket, Calloway, Collins, Commerce, Dubbs, Dundee, Falaya, Grenada, Lintonia, Loring, Memphis, Mhoon, Olivier, Richland, Robinsonville, Sharkey, Vicksburg"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-10.tif,Humphreys County,MS,September 1959,"Northwest-southeast cross section showing relation of soils and topography in Humphreys County, Miss (Soil Survey of Humphreys County, Mississippi; September 1959).","Alligator, Dowling, Dundee, Forestdale"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-11.tif,Kemper County,MS,1999,"Generalized geologic map of Kemper County (Soil Survey of Kemper County, Mississippi; 1999).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-12.tif,Lowndes County,MS,September 1979,"Geologic map of Lowndes County (Soil Survey of Lowndes County, Mississippi; September 1979).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-26-13.tif,Noxubee County,MS,October 1986,"Generalized geologic map of Noxubee County, Mississippi (Soil Survey of Noxubee County, Mississippi; October 1986).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-01.tif,Quitman County,MS,December 1958,"Soil associations, Quitman County, Miss. (Soil Survey of Quitman County, Mississippi; December 1958).","Alligator, Bosket, Brittain, Collins, Dowling, Dubbs, Dundee, Falaya, Forestdale, Pearson, Sharkey, Waverly"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-02.tif,Simpson County,MS,July 1996,"Generalized geologic map of Simpson County. (After Alvin R. Bicker, Jr., 1969. Geologic Map of Mississippi, Mississippi Geological Survey, Jackson, Mississippi) (Soil Survey of Simpson County, Mississippi; July 1996).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-03.tif,Sunflower County,MS,February 1959,"East-west cross section, 2 miles south of Doddsville, showing relation of soils to topography (Soil Survey of Sunflower County, Mississippi; February 1959).","Alligator, Dexter, Dowling, Dubbs, Dundee, Forestdale"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-04.tif,Tippah County,MS,February 1966,"Distribution and pattern of major soils in Wilcox-Dulac-Falkner association (Soil Survey of Tippah County, Mississippi; February 1966).","Bude, Chastain, Dulac, Falaya, Falkner, Tickfaw, Wilcox"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-05.tif,Tippah County,MS,February 1966,"Distribution and pattern of major soils in Mantachie-Bibb association (Soil Survey of Tippah County, Mississippi; February 1966).","Bibb, Freeland, Hatchie, Iuka, Mantachie"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-06.tif,Tippah County,MS,February 1966,"Distribution and pattern of major soils in Ruston-Cuthbert-Providence association (Soil Survey of Tippah County, Mississippi; February 1966).","Bude, Cuthbert, Falaya, Providence, Ruston, Tickfaw"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-07.tif,Tippah County,MS,February 1966,"Distribution and pattern of major soils in Falaya-Urbo-Waverly association (Soil Survey of Tippah County, Mississippi; February 1966).","Collins, Falaya, Freeland, Hatchie, Urbo, Waverly"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-08.tif,Tunica County,MS,May 1956,"Cross section of Tunica County showing elevations of various bayous, natural levees, and low bottom areas (Soil Survey of Tunica County, Mississippi; May 1956).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-09.tif,Tunica County,MS,May 1956,"Soil association map of Tunica County, Miss (Soil Survey of Tunica County, Mississippi; May 1956).","Alligator, Alva, Bosket, Collins, Commerce, Dubbs, Dundee, Eupora, Forestdale, Robinsonville, Sharkey, Tunica"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-10.tif,Bolivar County,MS,December 1958,"Soil associations in Bolivar County: 1. Alluvial soils; 2. Commerce-Robinsonville-Crevasse; 3. Forestdale-Dundee-Bosket; 4. Brittain-Pearson-Dexter; 5. Dowling-Alligator-Sharkey (Soil Survey of Bolivar County, Mississippi; December 1958).","Alligator, Bosket, Brittain, Commerce, Crevasse, Dexter, Dowling, Dundee, Forestdale, Pearson, Robinsonville, Sharkey"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-11.tif,Newton County,MS,February 1960,"Soil associations of Newton County, Mississippi (Soil Survey of Newton County, Mississippi; February 1960).","Bibb, Boswell, Catalpa, Dulac, Eutaw, Franklinton, Houlka, Iuka, Lauderdale, Mantachie, Mayhew, Nacogdoches, Ora, Prentiss, Ruston, Savannah, Sawyer, Shubuta, Tilden, Una, Vaiden"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MS-2012-04-27-12.tif,Lincoln County,MS,May 1963,"Major forest types in Lincoln County (Soil Survey of Lincoln County, Mississippi; May 1963).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-01.tif,Beaverhead National Forest Area,MT,2008,"A cirque has a steep headwall and an undulating to hilly basin or floor that often contains a small lake. Alpine ridges are very narrow (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-02.tif,Beaverhead National Forest Area,MT,2008,"Trough walls are the steep side slopes of U-shaped glacial valleys. Trough bottoms have thick deposits of drift, alluvium, and colluvium (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-03.tif,Beaverhead National Forest Area,MT,2008,"Glaciated mountain slopes are mantled by glacial till (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-04.tif,Beaverhead National Forest Area,MT,2008,"Moraines are undulating or hilly glacial drift deposits (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-05.tif,Beaverhead National Forest Area,MT,2008,"Mountain slopes have strongly convex ridges and upper slopes. Drainageways are widely spaced (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-06.tif,Beaverhead National Forest Area,MT,2008,"Dissected mountain slopes have V-shaped valleys with nearly straight side slopes. Drainageways are closely spaced (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/MT-2012-05-09-07.tif,Beaverhead National Forest Area,MT,2008,"Landslide deposits have slip scars, cracks, and leaning trees indicating recent movement (Soil Survey of Beaverhead National Forest Area, Montana; 2008).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-01.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Fairview-Rhodhiss general soil map unit in the Piedmont (Soil Survey of Burke County, North Carolina; 2006).","Arkaqua, Fairview, Rhodhiss"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-02.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Colvard-Unison and Fairview-Rhodhiss general soil map units (Soil Survey of Burke County, North Carolina; 2006).","Arkaqua, Biltmore, Colvard, Fairview, Rhodhiss, Unison"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-03.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Woolwine-Fairview general soil map unit in the Piedmont (Soil Survey of Burke County, North Carolina; 2006).","Cliffield, Colvard, Fairview, Rhodhiss, Woolwine"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-04.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Cecil-Pacolet general soil map unit in the Piedmont (Soil Survey of Burke County, North Carolina; 2006).","Cecil, Chewacla, Cliffside, Pacolet, Rion"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-05.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Evard-Cowee general soil map unit in the Blue Ridge mountains (Soil Survey of Burke County, North Carolina; 2006).","Ashe, Buladean, Chestnut, Cowee, Edneytown, Evard, Fontaflora, Ostin, Pigonroost"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-06.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Ashe-Chestnut-Buladean general soil map unit in the Blue Ridge mountains (Soil Survey of Burke County, North Carolina; 2006).","Ashe, Buladean, Chestnut, Cleveland, Edneytown, Fontaflora, Greenlee, Ostin, Pigeonroost, Rock outcrop, Tate"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-07.tif,Burke County,NC,2006,"Typical relationship between soils, landform, and parent material in the Cliffield-Pigeonroost general soil map unit in the South Mountains (Soil Survey of Burke County, North Carolina; 2006).","Brevard, Cliffield, Cowee, Evard, Fontaflora, Ostin, Pigeonroost"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-27-08.tif,Burke County,NC,2006,"Soil-landform relationships in the south end of the Linville Gorge (Soil Survey of Burke County, North Carolina; 2006).","Ashe, Buladean, Chestnut, Cleveland, Ditney, Fontaflora, Greenlee, Ostin, Rock outcrop, Soco, Tate"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-01.tif,Cleveland County,NC,2006,"The relationship between soils, landform, and parent material in the Hulett-Madison-Grover general soil map unit. The clayey Hulett and Madison soils occur on ridgetops. The loamy Grover soils are on the adjacent side slopes (Soil Survey of Cleveland County, North Carolina; 2006).","Grover, Hulett, Madison"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-02.tif,Cleveland County,NC,2006,"The relationship between soils, landform, and parent material in the Pacolet-Bethlehem general soil map unit. The very deep Pacolet soils are in concave landform positions. They formed in residuum derived from schist or gneiss bedrock. The moderately deep Bethlehem soils are in convex landform positions. They formed in residuum derived from schist bedrock (Soil Survey of Cleveland County, North Carolina; 2006).","Bethlehem, Cliffside, Pacolet, Rion"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-03.tif,Cleveland County,NC,2006,"The relationship between soils and parent material in the Pacolet-Saw general soil map unit. The very deep Pacolet soils occur in areas away from stones, boulders, and rock outcrops. They formed in residuum from biotite gneiss and metamorphosed granite bedrock. The moderately deep Saw soils occur in stony or bouldery areas or near rock outcrops. They formed from residuum from metamorphosed granite bedrock (Soil Survey of Cleveland County, North Carolina; 2006).","Pacolet, Saw, Wake"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-04.tif,Cleveland County,NC,2006,"The relationship between soils and parent material in the Pacolet-Bethlehem, Evard-Cowee, and Cliffield-Pigeonroost general soil map units (Soil Survey of Cleveland County, North Carolina; 2006).","Bethlehem, Chewacla, Cliffield, Cowee, Evard, Pacolet, Pigeonroost"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-05.tif,Rutherford County,NC,1997,"Typical relationship of soils, landform position, and parent material in the Madison-Pacolet-Grover general soil map unit (Soil Survey of Rutherford County, North Carolina; 1997).","Ashlar, Cecil, Chewacla, Grover, Madison, Pacolet, Rion"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-06.tif,Rutherford County,NC,1997,"Typical relationship of soils, landform position, and parent material in the Chewacla-Toccoa-Buncombe general soil map unit (Soil Survey of Rutherford County, North Carolina; 1997).","Buncombe, Chewacla, Toccoa, Wehadkee"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-07.tif,Rutherford County,NC,1997,"Typical relationship of soils, landform position, and parent material in the Cecil-Pacolet general soil map unit (Soil Survey of Rutherford County, North Carolina; 1997).","Appling, Cecil, Chewacla, Helena, Pacolet, Worsham"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-08.tif,Rutherford County,NC,1997,"A physiographic overview of Rutherford County showing the locations and relative proportions of mountain and Piedmont landforms (Soil Survey of Rutherford County, North Carolina; 1997).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-09.tif,Rutherford County,NC,1997,"A cross section showing the relationship between flood plain soils and a seasonal high water table (Soil Survey of Rutherford County, North Carolina; 1997).","Buncombe, Chewacla, Toccoa, Wehadkee"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-10.tif,Surry County,NC,2007,"Relationship of soils, landscape, and geology in the Fairview general soil map unit and the Colvard and Suches general soil map unit (Soil Survey of Surry County, North Carolina; 2007).","Arkaqua, Braddock, Colvard, Dillard, Fairview, Hatboro, Stott Knob, Suches"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-11.tif,Surry County,NC,2007,"Relationship of soils, landscape, and geology in the Fairview-Clifford general soil map unit (Soil Survey of Surry County, North Carolina; 2007).","Arkaqua, Braddock, Clifford, Colvard, Fairview, Stott Knob, Suches"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-12.tif,Surry County,NC,2007,"Relationship of soils, landscape, and geology in the Cowee-Evard general soil map unit and the Chestnut-Peaks general soil map unit (Soil Survey of Surry County, North Carolina; 2007).","Braddock, Brevard, Chestnut, Cleveland, Cowee, Evard, Greenlee, Peaks, Tuckasegee"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2010-09-28-13.tif,Surry County,NC,2007,"Relationship of soils, landscape, and geology of Pilot Mountain (Soil Survey of Surry County, North Carolina; 2007).","Braddock, Chestnut, Cleveland, Cliffield, Cowee, Evard, Greenlee, Peaks, Pilot Mountain, Sauratown, Tate"
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2012-02-07-01.tif,Carteret County,NC,September 1987,"In nearly level interstream areas on uplands and low marine terraces, the seasonal high water taple approaches the surface as distance from the drainageway increases (Soil Survey of Carteret County, North Carolina; September 1987).",
http://www.nrcs.usda.gov/Internet/NRCS_DIAGRAMS/graphics/NC-2012-02-07-02.tif,Carteret County,NC,September 1987,"Very poorly drained soils high in organic matter are on narrow flood plains. Well drained soils low in organic matter are near drainageways (Soil Survey of Carteret County, North Carolina; September 1987).","Baymeade, Croatan, Dorovan, Lynchburg, Masontown, Onslow, Pangeto, Rains, Torhunta"
